index,Order ID,Cust ID,Gender,Age,Date,month,Status,Channel,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
3528,OD-2025-05641,CUST-58254,Men,55,13-11-2025,Nov,Delivered,Amazon,SKU-8330,Kurta,M,1,INR,1194.66,Chennai,Tamil Nadu,909181,India,FALSE
3529,OD-2025-03503,CUST-28411,Men,25,28-03-2025,Mar,Delivered,Meesho,SKU-4574,Western Dress,XS,1,INR,4269.88,Bengaluru,Karnataka,909182,India,FALSE
3530,OD-2025-01872,CUST-55422,Men,60,14-12-2025,Dec,Delivered,Nykaa,SKU-5225,Ethnic Dress,XXL,1,INR,1621.02,Bengaluru,Karnataka,909183,India,FALSE
3531,OD-2025-01829,CUST-59665,Women,56,12-07-2025,Jul,Delivered,Meesho,SKU-4207,Blouse,L,1,INR,3816.17,Chennai,Tamil Nadu,909184,India,FALSE
3532,OD-2025-09053,CUST-21906,Women,25,04-07-2025,Jul,Cancelled,Amazon,SKU-1631,Western Dress,L,1,INR,3513.19,Mumbai,Maharashtra,909185,India,TRUE
3533,OD-2025-07636,CUST-23908,Women,57,14-06-2025,Jun,Delivered,Meesho,SKU-4283,Kurta,XL,2,INR,1904.18,Lucknow,Uttar Pradesh,909186,India,TRUE
3534,OD-2025-00702,CUST-85246,Men,19,20-Aug-25,Aug,Delivered,Meesho,SKU-3713,Blouse,XL,2,INR,3230.75,Hyderabad,Telangana,909187,India,FALSE
3535,OD-2025-06314,CUST-92189,Women,28,25-03-2025,Mar,Delivered,Nykaa,SKU-5699,Top,XS,1,INR,3255.98,Hyderabad,Telangana,909188,India,FALSE
3536,OD-2025-06703,CUST-24312,Men,43,02-05-2025,May,Delivered,Myntra,SKU-8565,Top,XS,2,INR,1742.95,Mumbai,Maharashtra,909189,India,FALSE
3538,OD-2025-03103,CUST-58589,Men,24,07-05-2025,May,Cancelled,Nykaa,SKU-3352,Top,XL,1,INR,1523.59,Ahmedabad,Gujarat,909190,India,TRUE
3539,OD-2025-03784,CUST-75182,Women,54,03-08-2025,Aug,Delivered,Ajio,SKU-9836,Blouse,XL,2,INR,2358.04,Bengaluru,Karnataka,909191,India,FALSE
3540,OD-2025-06720,CUST-16969,Men,26,27-09-2025,Sep,Delivered,Nykaa,SKU-3329,Ethnic Dress,XXL,2,INR,3520.42,Delhi,Delhi,909192,India,FALSE
3541,OD-2025-05661,CUST-69084,Women,44,08-08-2025,Aug,Delivered,Ajio,SKU-7608,Ethnic Dress,M,2,INR,895.73,Mumbai,Maharashtra,909193,India,FALSE
3542,OD-2025-06348,CUST-32668,Women,58,02-04-2025,Apr,Delivered,Ajio,SKU-4898,Western Dress,XXL,1,INR,4812.44,Kolkata,West Bengal,909194,India,FALSE
3543,OD-2025-08392,CUST-44304,Women,62,17-06-2025,Jun,Delivered,Meesho,SKU-4486,Saree,L,1,INR,2545.98,Bengaluru,Karnataka,909195,India,FALSE
3544,OD-2025-01865,CUST-20905,Women,19,13-02-2025,Feb,Delivered,Amazon,SKU-5287,Saree,XS,1,INR,311.99,Hyderabad,Telangana,909196,India,FALSE
3545,OD-2025-02750,CUST-65027,Women,35,05-01-2025,Jan,Delivered,Myntra,SKU-1794,Ethnic Dress,XXL,1,INR,2641.55,Kolkata,West Bengal,909197,India,FALSE
3546,OD-2025-02760,CUST-42937,Women,23,07-12-2025,Dec,Cancelled,Myntra,SKU-9331,Kurta,XS,3,INR,4036.26,Bengaluru,Karnataka,909198,India,FALSE
3547,OD-2025-01311,CUST-32447,Men,61,21-10-2025,Oct,Delivered,Nykaa,SKU-8019,Kurta,M,3,INR,3657,Bengaluru,Karnataka,909199,India,FALSE
3548,OD-2025-08877,CUST-21912,Men,51,26-01-2025,Jan,Delivered,Nykaa,SKU-8407,Western Dress,XL,1,INR,3339.63,Mumbai,Maharashtra,909200,India,FALSE
3549,OD-2025-00001,CUST-54657,Women,28,12-01-2025,Jan,Delivered,Meesho,SKU-5238,Saree,M,2,INR,4937.69,Jaipur,Rajasthan,909201,India,FALSE
3550,OD-2025-09483,CUST-10472,Men,56,13-12-2025,Dec,Delivered,Meesho,SKU-9033,Saree,L,2,INR,1867.63,Jaipur,Rajasthan,909202,India,FALSE
3551,OD-2025-07887,CUST-59488,Women,22,30-08-2025,Aug,Delivered,Myntra,SKU-9113,Ethnic Dress,XXL,3,INR,3908.47,Lucknow,Uttar Pradesh,909203,India,TRUE
3552,OD-2025-02264,CUST-35365,Women,26,14-08-2025,Aug,Delivered,Myntra,SKU-7852,Top,XL,1,INR,4175.9,Ahmedabad,Gujarat,909204,India,FALSE
3553,OD-2025-09004,CUST-74534,Women,51,27-09-2025,Sep,Shipped,Amazon,SKU-4162,Blouse,L,1,INR,1970.23,Kolkata,West Bengal,909205,India,FALSE
3554,OD-2025-07046,CUST-49373,Men,20,10-Jan-25,Jan,Cancelled,Nykaa,SKU-4082,Blouse,XXL,1,INR,3441.35,Delhi,Delhi,909206,India,FALSE
3555,OD-2025-03336,CUST-47591,Men,61,24-01-2025,Jan,Delivered,Ajio,SKU-3758,Kurta,S,1,INR,1491.85,Mumbai,Maharashtra,909207,India,FALSE
3556,OD-2025-07828,CUST-84048,Men,30,10-02-2025,Feb,Delivered,Nykaa,SKU-9343,Saree,L,2,INR,491.45,Delhi,Delhi,909208,India,FALSE
3557,OD-2025-01189,CUST-50324,Men,35,09-02-2025,Feb,Delivered,Myntra,SKU-4588,Saree,M,1,INR,1874.63,Ahmedabad,Gujarat,909209,India,FALSE
3558,OD-2025-09115,CUST-91289,Women,52,15-Nov-25,Nov,Delivered,Meesho,SKU-1518,Western Dress,XXL,1,INR,1929.61,Delhi,Delhi,909210,India,FALSE
3559,OD-2025-06538,CUST-96245,Women,25,28-06-2025,Jun,Delivered,Flipkart,SKU-9381,Ethnic Dress,L,1,INR,1036,Pune,Maharashtra,909211,India,FALSE
3560,OD-2025-05477,CUST-69930,Men,25,13-01-2025,Jan,Delivered,Nykaa,SKU-7044,Ethnic Dress,M,1,INR,597.41,Kolkata,West Bengal,909212,India,FALSE
3561,OD-2025-05277,CUST-11846,Men,63,08-09-2025,Sep,Delivered,Amazon,SKU-1060,Western Dress,XL,1,INR,3261.8,Hyderabad,Telangana,909213,India,FALSE
3562,OD-2025-05317,CUST-26080,Women,51,02-08-2025,Aug,Delivered,Flipkart,SKU-7588,Saree,XS,1,INR,1430.55,Ahmedabad,Gujarat,909214,India,FALSE
3563,OD-2025-05413,CUST-90777,Men,51,23-11-2025,Nov,Delivered,Amazon,SKU-6437,Blouse,M,1,INR,1284.63,Kolkata,West Bengal,909215,India,FALSE
3564,OD-2025-01892,CUST-23780,Men,22,18-04-2025,Apr,Delivered,Amazon,SKU-9053,Saree,S,1,INR,2593.87,Delhi,Delhi,909216,India,FALSE
3565,OD-2025-06288,CUST-61048,Women,53,01-07-2025,Jul,Delivered,Amazon,SKU-8925,Ethnic Dress,L,3,INR,2269.25,Lucknow,Uttar Pradesh,909217,India,FALSE
3566,OD-2025-09947,CUST-65651,Women,53,11-05-2025,May,Delivered,Flipkart,SKU-5018,Western Dress,XL,1,INR,4254.19,Chennai,Tamil Nadu,909218,India,FALSE
3567,OD-2025-04797,CUST-79892,Women,26,14-05-2025,May,Delivered,Amazon,SKU-3020,Western Dress,L,1,INR,4739.1,Lucknow,Uttar Pradesh,909219,India,FALSE
3568,OD-2025-00844,CUST-21736,Women,56,04-10-2025,Oct,Delivered,Ajio,SKU-5139,Western Dress,M,1,INR,1256.55,Mumbai,Maharashtra,909220,India,FALSE
3569,OD-2025-00963,CUST-54129,Women,55,09-03-2025,Mar,Delivered,Myntra,SKU-1610,Saree,XS,1,INR,1606.25,Kolkata,West Bengal,909221,India,FALSE
3570,OD-2025-08500,CUST-93146,Women,62,03-11-2025,Nov,Delivered,Amazon,SKU-9707,Saree,L,3,INR,2315.88,Lucknow,Uttar Pradesh,909222,India,FALSE
3571,OD-2025-03318,CUST-59325,Women,31,17-08-2025,Aug,Delivered,Flipkart,SKU-8564,Blouse,XL,1,INR,4361.28,Hyderabad,Telangana,909223,India,FALSE
3572,OD-2025-09368,CUST-99719,Men,51,19-12-2025,Dec,Delivered,Nykaa,SKU-9628,Blouse,XXL,4,INR,3341.98,Jaipur,Rajasthan,909224,India,FALSE
3573,OD-2025-06194,CUST-32336,Women,150,26-04-2025,Apr,Delivered,Nykaa,SKU-5471,Ethnic Dress,M,1,INR,2046.39,Chennai,Tamil Nadu,909225,India,FALSE
3574,OD-2025-01127,CUST-31268,Women,25,20-07-2025,Jul,Delivered,Ajio,SKU-7265,Blouse,M,2,INR,1519.03,Bengaluru,Karnataka,909226,India,FALSE
3575,OD-2025-02664,CUST-50762,Women,35,02-01-2025,Jan,Delivered,Ajio,SKU-3031,Ethnic Dress,M,1,INR,1027.14,Delhi,Delhi,909227,India,FALSE
3576,OD-2025-03204,CUST-86969,Men,62,26-11-2025,Nov,Delivered,Meesho,SKU-8331,Saree,XXL,1,INR,3635.9,Delhi,Delhi,909228,India,FALSE
3577,OD-2025-03877,CUST-66047,Men,33,30-09-2025,Sep,Shipped,Myntra,SKU-3784,Western Dress,M,1,INR,2620.19,Mumbai,Maharashtra,909229,India,FALSE
3578,OD-2025-05146,CUST-23073,Women,25,20-07-2025,Jul,Delivered,Ajio,SKU-2210,Western Dress,XS,1,INR,1239.24,Hyderabad,Telangana,909230,India,FALSE
3579,OD-2025-04617,CUST-49816,Women,32,12-05-2025,May,Delivered,Amazon,SKU-5852,Kurta,XXL,1,INR,3477.13,Chennai,Tamil Nadu,909231,India,FALSE
3580,OD-2025-00727,CUST-33651,Men,40,17-06-2025,Jun,Delivered,Amazon,SKU-7444,Saree,XXL,1,INR,3952.25,Bengaluru,Karnataka,909232,India,FALSE
3581,OD-2025-00250,CUST-49438,Women,64,04-01-2025,Jan,Delivered,Meesho,SKU-4288,Blouse,XS,1,INR,3136.82,Bengaluru,Karnataka,909233,India,FALSE
3582,OD-2025-00362,CUST-65797,Men,36,13-01-2025,Jan,Delivered,Myntra,SKU-5804,Kurta,L,1,INR,1824.77,Hyderabad,Telangana,909234,India,TRUE
3583,OD-2025-05826,CUST-17799,Men,49,05-08-2025,Aug,Cancelled,Amazon,SKU-5156,Western Dress,XL,1,INR,3667.34,Chennai,Tamil Nadu,909235,India,FALSE
3584,OD-2025-02942,CUST-60242,Women,22,13-03-2025,Mar,Delivered,Myntra,SKU-9963,Blouse,XL,2,INR,3472.03,Lucknow,Uttar Pradesh,909236,India,TRUE
3585,OD-2025-00175,CUST-89309,Women,62,28-08-2025,Aug,Delivered,Nykaa,SKU-7637,Ethnic Dress,S,1,INR,2044.95,Jaipur,Rajasthan,909237,India,FALSE
3586,OD-2025-05930,CUST-14524,Men,20,18-02-2025,Feb,Delivered,Flipkart,SKU-3281,Top,S,2,INR,2622.37,Bengaluru,Karnataka,909238,India,FALSE
3587,OD-2025-05122,CUST-13238,Women,46,25-07-2025,Jul,Delivered,Nykaa,SKU-1821,Top,L,1,INR,4598.96,Chennai,Tamil Nadu,909239,India,FALSE
3588,OD-2025-03192,CUST-58748,Women,58,02-06-2025,Jun,Delivered,Amazon,SKU-2842,Blouse,XL,1,INR,3666.35,Mumbai,Maharashtra,909240,India,TRUE
3589,OD-2025-01078,CUST-25722,Men,34,11-06-2025,Jun,Delivered,Nykaa,SKU-5576,Blouse,L,2,INR,4993.33,Bengaluru,Karnataka,909241,India,FALSE
3590,OD-2025-06497,CUST-68884,Women,56,10-11-2025,Nov,Cancelled,Flipkart,SKU-2751,Blouse,L,1,INR,4680.71,Hyderabad,Telangana,909242,India,FALSE
3591,OD-2025-03042,CUST-27016,Men,57,22-09-2025,Sep,Delivered,Amazon,SKU-5142,Ethnic Dress,L,1,INR,4176.77,Pune,Maharashtra,909243,India,FALSE
3593,OD-2025-01238,CUST-96932,Men,20,17-03-2025,Mar,Delivered,Meesho,SKU-2162,Top,S,1,INR,1207.87,Lucknow,Uttar Pradesh,909244,India,TRUE
3594,OD-2025-06295,CUST-24700,Women,22,24-02-2025,Feb,Cancelled,Amazon,SKU-5887,Ethnic Dress,M,1,INR,2288.74,Chennai,Tamil Nadu,909245,India,FALSE
3595,OD-2025-03159,CUST-38696,Men,40,25-07-2025,Jul,Delivered,Flipkart,SKU-2037,Ethnic Dress,S,1,INR,4448.91,Chennai,Tamil Nadu,909246,India,FALSE
3596,OD-2025-04409,CUST-45316,Men,37,13-04-2025,Apr,Delivered,Myntra,SKU-5577,Ethnic Dress,XL,1,INR,2748.48,Delhi,Delhi,909247,India,FALSE
3597,OD-2025-00746,CUST-29619,Women,59,25-02-2025,Feb,Delivered,Amazon,SKU-1576,Top,S,1,INR,3192.88,Hyderabad,Telangana,909248,India,FALSE
3599,OD-2025-07782,CUST-42325,Women,42,28-11-2025,Nov,Delivered,Ajio,SKU-2895,Western Dress,M,1,INR,4009.65,Chennai,Tamil Nadu,909249,India,FALSE
3600,OD-2025-04621,CUST-95449,Men,28,25-11-2025,Nov,Delivered,Nykaa,SKU-2377,Kurta,XXL,3,INR,2479.59,Ahmedabad,Gujarat,909250,India,TRUE
3601,OD-2025-05851,CUST-99667,Women,52,22-03-2025,Mar,Delivered,Ajio,SKU-2299,Saree,XL,1,INR,2705.33,Pune,Maharashtra,909251,India,TRUE
3603,OD-2025-02046,CUST-92168,Men,51,26-09-2025,Sep,Delivered,Ajio,SKU-9384,Ethnic Dress,XS,3,INR,4980.08,Pune,Maharashtra,909252,India,FALSE
3604,OD-2025-02281,CUST-69574,Women,22,23-03-2025,Mar,Delivered,Myntra,SKU-2794,Top,XXL,1,INR,3475.21,Chennai,Tamil Nadu,909253,India,FALSE
3605,OD-2025-01907,CUST-31369,Men,56,19-06-2025,Jun,Shipped,Ajio,SKU-8171,Top,XS,2,INR,2288.23,Delhi,Delhi,909254,India,FALSE
3607,OD-2025-02588,CUST-98432,Men,55,14-07-2025,Jul,Delivered,Flipkart,SKU-5785,Kurta,XL,3,INR,3490.14,Pune,Maharashtra,909255,India,TRUE
3608,OD-2025-05349,CUST-54477,Women,50,25-09-2025,Sep,Delivered,Flipkart,SKU-8270,Ethnic Dress,XL,2,INR,3145.14,Bengaluru,Karnataka,909256,India,FALSE
3609,OD-2025-05348,CUST-12984,Women,37,27-05-2025,May,Delivered,Amazon,SKU-5251,Saree,S,1,INR,3850.13,Ahmedabad,Gujarat,909257,India,FALSE
3610,OD-2025-09940,CUST-36662,Women,23,04-09-2025,Sep,Delivered,Myntra,SKU-8984,Ethnic Dress,XXL,1,INR,1195.78,Jaipur,Rajasthan,909258,India,FALSE
3611,OD-2025-05533,CUST-28701,Women,48,07-02-2025,Feb,Delivered,Meesho,SKU-5127,Ethnic Dress,XXL,1,INR,3446.29,Pune,Maharashtra,909259,India,FALSE
3612,OD-2025-04350,CUST-31955,Men,48,29-04-2025,Apr,Delivered,Meesho,SKU-8580,Top,XL,1,INR,2516.81,Lucknow,Uttar Pradesh,909260,India,FALSE
3613,OD-2025-08332,CUST-33604,Women,64,22-09-2025,Sep,Delivered,Amazon,SKU-6661,Saree,XL,3,INR,4772.06,Kolkata,West Bengal,909261,India,FALSE
3614,OD-2025-00607,CUST-30191,Women,19,20-06-2025,Jun,Cancelled,Amazon,SKU-6046,Kurta,L,3,INR,2610.75,Pune,Maharashtra,909262,India,FALSE
3615,OD-2025-03434,CUST-12188,Women,36,15-02-2025,Feb,Delivered,Myntra,SKU-9934,Saree,L,1,INR,2663.671,Bengaluru,Karnataka,909263,India,FALSE
3616,OD-2025-07686,CUST-21479,Women,35,24-02-2025,Feb,Delivered,Meesho,SKU-6654,Blouse,XL,1,INR,3027.51,Chennai,Tamil Nadu,909264,India,FALSE
3617,OD-2025-01714,CUST-68977,Women,35,22-10-2025,Oct,Delivered,Myntra,SKU-8808,Top,M,1,INR,3087.93,Lucknow,Uttar Pradesh,909265,India,FALSE
3618,OD-2025-06920,CUST-84286,Women,25,28-02-2025,Feb,Delivered,Flipkart,SKU-7460,Ethnic Dress,XXL,2,INR,3593.73,Hyderabad,Telangana,909266,India,FALSE
3620,OD-2025-03366,CUST-46010,Women,54,30-12-2025,Dec,Cancelled,Flipkart,SKU-2706,Top,S,1,INR,320.29,Pune,Maharashtra,909267,India,FALSE
3621,OD-2025-04664,CUST-59527,Women,20,08-09-2025,Sep,Cancelled,Ajio,SKU-9107,Western Dress,XXL,1,INR,2054.27,Mumbai,Maharashtra,909268,India,FALSE
3622,OD-2025-06802,CUST-48434,Women,31,17-07-2025,Jul,Delivered,Meesho,SKU-3807,Saree,XXL,1,INR,4729.52,Jaipur,Rajasthan,909269,India,FALSE
3623,OD-2025-05481,CUST-34149,Men,26,25-07-2025,Jul,Delivered,Amazon,SKU-8429,Top,M,1,INR,3227.78,Bengaluru,Karnataka,909270,India,FALSE
3625,OD-2025-03132,CUST-99941,Women,39,14-08-2025,Aug,Delivered,Meesho,SKU-1485,Western Dress,XS,3,INR,3468.31,Mumbai,Maharashtra,909271,India,FALSE
3626,OD-2025-08597,CUST-29818,Women,48,17-07-2025,Jul,Delivered,Nykaa,SKU-1688,Ethnic Dress,M,1,INR,2423.62,Chennai,Tamil Nadu,909272,India,FALSE
3627,OD-2025-08781,CUST-52473,Women,29,07-01-2025,Jan,Cancelled,Ajio,SKU-2631,Saree,M,2,INR,848.96,Jaipur,Rajasthan,909273,India,FALSE
3628,OD-2025-05245,CUST-85841,Men,55,05-12-2025,Dec,Delivered,Ajio,SKU-4278,Kurta,S,1,INR,4520.86,Lucknow,Uttar Pradesh,909274,India,FALSE
3629,OD-2025-02035,CUST-60183,Men,37,25-03-2025,Mar,Delivered,Flipkart,SKU-8588,Saree,XL,2,INR,2344.53,Lucknow,Uttar Pradesh,909275,India,FALSE
3630,OD-2025-08239,CUST-29127,Men,34,21-10-2025,Oct,Delivered,Flipkart,SKU-2578,Ethnic Dress,L,1,INR,4789.26,Mumbai,Maharashtra,909276,India,FALSE
3631,OD-2025-03234,CUST-68429,Women,28,28-12-2025,Dec,Delivered,Nykaa,SKU-7054,Blouse,M,1,INR,3849.67,Lucknow,Uttar Pradesh,909277,India,FALSE
3632,OD-2025-03387,CUST-29402,Men,63,28-11-2025,Nov,Delivered,Flipkart,SKU-4712,Top,XXL,1,INR,2277.39,Lucknow,Uttar Pradesh,909278,India,FALSE
3634,OD-2025-03940,CUST-92845,Women,46,24-06-2025,Jun,Delivered,Meesho,SKU-3829,Top,XS,1,INR,912.2,Delhi,Delhi,909279,India,FALSE
3635,OD-2025-00149,CUST-18874,Women,51,15-09-2025,Sep,Delivered,Myntra,SKU-5491,Saree,S,1,INR,4791.27,Pune,Maharashtra,909280,India,FALSE
3636,OD-2025-08034,CUST-99459,Women,28,17-10-2025,Oct,Delivered,Ajio,SKU-3484,Blouse,XL,2,INR,4222.24,Kolkata,West Bengal,909281,India,FALSE
3637,OD-2025-02926,CUST-30590,Women,31,29-08-2025,Aug,Delivered,Meesho,SKU-4534,Blouse,L,1,INR,2663.671,Chennai,Tamil Nadu,909282,India,FALSE
3638,OD-2025-04056,CUST-80631,Women,23,07-08-2025,Aug,Delivered,Meesho,SKU-1706,Ethnic Dress,L,1,INR,791.97,Ahmedabad,Gujarat,909283,India,FALSE
3639,OD-2025-08919,CUST-58915,Men,57,18-01-2025,Jan,Cancelled,Ajio,SKU-8803,Ethnic Dress,XXL,4,INR,935.65,Kolkata,West Bengal,909284,India,FALSE
3640,OD-2025-05431,CUST-11479,Men,49,01-08-2025,Aug,Delivered,Meesho,SKU-5054,Blouse,XS,1,INR,1849.15,Hyderabad,Telangana,909285,India,FALSE
3641,OD-2025-05442,CUST-62595,Men,49,21-08-2025,Aug,Delivered,Myntra,SKU-9370,Blouse,XS,1,INR,639.16,Mumbai,Maharashtra,909286,India,FALSE
3642,OD-2025-00193,CUST-29331,Women,38,28-02-2025,Feb,Delivered,Nykaa,SKU-7658,Saree,XL,2,INR,4943.72,Unknown,Gujarat,909287,India,FALSE
3643,OD-2025-06169,CUST-18770,Women,45,18-12-2025,Dec,Delivered,Myntra,SKU-9555,Western Dress,XXL,1,INR,1935.54,Delhi,Delhi,909288,India,FALSE
3644,OD-2025-08226,CUST-54344,Women,28,06-10-2025,Oct,Delivered,Nykaa,SKU-9234,Saree,XL,2,INR,4363.69,Lucknow,Uttar Pradesh,909289,India,TRUE
3645,OD-2025-04676,CUST-90951,Men,65,13-08-2025,Aug,Delivered,Myntra,SKU-2018,Saree,XL,2,INR,1814.2,Jaipur,Rajasthan,909290,India,TRUE
3646,OD-2025-06531,CUST-46524,Others,51,09-12-2025,Dec,Delivered,Amazon,SKU-6270,Kurta,XL,1,INR,3440.94,Hyderabad,Telangana,909291,India,FALSE
3647,OD-2025-04984,CUST-76491,Men,31,12-07-2025,Jul,Delivered,Nykaa,SKU-4808,Ethnic Dress,XXL,1,INR,598.96,Bengaluru,Karnataka,909292,India,FALSE
3648,OD-2025-05058,CUST-20869,Women,61,09-10-2025,Oct,Delivered,Ajio,SKU-4476,Western Dress,L,2,INR,4787.15,Chennai,Tamil Nadu,909293,India,FALSE
3649,OD-2025-06357,CUST-36916,Women,56,27-02-2025,Feb,Delivered,Ajio,SKU-3931,Western Dress,XS,1,INR,501.29,Lucknow,Uttar Pradesh,909294,India,FALSE
3650,OD-2025-04214,CUST-58990,Women,32,11-09-2025,Sep,Delivered,Amazon,SKU-5784,Kurta,S,1,INR,581.21,Chennai,Tamil Nadu,909295,India,FALSE
3651,OD-2025-03142,CUST-48602,Women,30,14-07-2025,Jul,Cancelled,Flipkart,SKU-9937,Top,XS,3,INR,2741.91,Ahmedabad,Gujarat,909296,India,FALSE
3652,OD-2025-06165,CUST-65081,Women,36,24-09-2025,Sep,Cancelled,Amazon,SKU-9316,Ethnic Dress,XXL,1,INR,3422.4,Hyderabad,Telangana,909297,India,FALSE
3653,OD-2025-03848,CUST-58929,Women,43,07-10-2025,Oct,Delivered,Myntra,SKU-4380,Blouse,M,2,INR,2381.7,Delhi,Delhi,909298,India,FALSE
3654,OD-2025-08574,CUST-20252,Women,62,05-07-2025,Jul,Delivered,Ajio,SKU-9431,Top,M,1,INR,1823.86,Lucknow,Uttar Pradesh,909299,India,FALSE
3655,OD-2025-05957,CUST-98672,Men,25,24-01-2025,Jan,Delivered,Flipkart,SKU-4558,Kurta,XXL,1,INR,304.76,Kolkata,West Bengal,909300,India,FALSE
3657,OD-2025-09834,CUST-35315,Women,36,28-06-2025,Jun,Cancelled,Myntra,SKU-4087,Kurta,XS,1,INR,2044.01,Mumbai,Maharashtra,909301,India,FALSE
3658,OD-2025-01995,CUST-93689,Women,24,08-01-2025,Jan,Delivered,Ajio,SKU-5045,Blouse,M,1,INR,4817.42,Kolkata,West Bengal,909302,India,FALSE
3660,OD-2025-00682,CUST-66477,Men,37,09-05-2025,May,Delivered,Amazon,SKU-7392,Blouse,XXL,1,INR,1965.98,Jaipur,Rajasthan,909303,India,FALSE
3661,OD-2025-03744,CUST-18019,Men,57,06-07-2025,Jul,Delivered,Amazon,SKU-4245,Western Dress,XS,1,INR,2382.48,Mumbai,Maharashtra,909304,India,FALSE
3662,OD-2025-01629,CUST-52657,Women,48,21-06-2025,Jun,Delivered,Myntra,SKU-6855,Blouse,S,1,INR,2543.61,Lucknow,Uttar Pradesh,909305,India,FALSE
3663,OD-2025-05055,CUST-29044,Men,31,04-10-2025,Oct,Shipped,Amazon,SKU-9549,Blouse,L,1,INR,1265.8,Kolkata,West Bengal,909306,India,FALSE
3664,OD-2025-07032,CUST-44715,Women,31,11-08-2025,Aug,Delivered,Amazon,SKU-2237,Ethnic Dress,L,1,INR,2619.57,Pune,Maharashtra,909307,India,FALSE
3665,OD-2025-01254,CUST-41965,Women,44,06-09-2025,Sep,Shipped,Ajio,SKU-3167,Top,S,1,INR,3603.68,Kolkata,West Bengal,909308,India,FALSE
3666,OD-2025-02854,CUST-25315,Women,62,06-09-2025,Sep,Delivered,Flipkart,SKU-8003,Top,XXL,1,INR,4542.91,Bengaluru,Karnataka,909309,India,FALSE
3667,OD-2025-08621,CUST-40151,Women,22,03-04-2025,Apr,Delivered,Ajio,SKU-2664,Western Dress,XXL,1,INR,1205.74,Ahmedabad,Gujarat,909310,India,FALSE
3668,OD-2025-09853,CUST-26792,Men,22,19-07-2025,Jul,Delivered,Myntra,SKU-5255,Saree,M,1,INR,2726.87,Chennai,Tamil Nadu,909311,India,FALSE
3669,OD-2025-06854,CUST-13017,Women,54,17-01-2025,Jan,Delivered,Myntra,SKU-8106,Western Dress,S,1,INR,1581.75,Lucknow,Uttar Pradesh,909312,India,FALSE
3670,OD-2025-03929,CUST-33620,Women,18,13-02-2025,Feb,Delivered,Nykaa,SKU-8330,Western Dress,L,1,INR,2672.19,Kolkata,West Bengal,909313,India,FALSE
3671,OD-2025-07728,CUST-35635,Women,64,03-08-2025,Aug,Delivered,Myntra,SKU-2415,Saree,XL,3,INR,1094.87,Ahmedabad,Gujarat,909314,India,TRUE
3672,OD-2025-09718,CUST-39803,men,19,23-05-2025,May,Cancelled,Myntra,SKU-5919,Top,L,2,INR,616.88,Hyderabad,Telangana,909315,India,FALSE
3673,OD-2025-06654,CUST-56322,Men,64,14-07-2025,Jul,Delivered,Meesho,SKU-5476,Western Dress,L,2,INR,4651.8,Mumbai,Maharashtra,909316,India,FALSE
3674,OD-2025-08741,CUST-37340,Women,19,21-07-2025,Jul,Delivered,Meesho,SKU-1766,Top,XXL,1,INR,1932.15,Lucknow,Uttar Pradesh,909317,India,FALSE
3675,OD-2025-08220,CUST-62504,Women,62,23-07-2025,Jul,Delivered,Nykaa,SKU-4043,Kurta,M,2,INR,1246.07,Mumbai,Maharashtra,909318,India,FALSE
3676,OD-2025-06197,CUST-98379,Women,62,11-08-2025,Aug,Delivered,Myntra,SKU-2578,Saree,XS,2,INR,4361.28,Pune,Maharashtra,909319,India,FALSE
3677,OD-2025-02820,CUST-36226,Women,36,02-03-2025,Mar,Delivered,Amazon,SKU-1073,Saree,L,1,INR,1675.5,Jaipur,Rajasthan,909320,India,FALSE
3678,OD-2025-04240,CUST-66372,Men,26,22-04-2025,Apr,Delivered,Myntra,SKU-5067,Top,M,1,INR,438.14,Chennai,Tamil Nadu,909321,India,FALSE
3679,OD-2025-01137,CUST-58471,Women,45,25-08-2025,Aug,Delivered,Amazon,SKU-6867,Western Dress,L,1,INR,2464.26,Pune,Maharashtra,909322,India,FALSE
3680,OD-2025-03278,CUST-23416,Women,24,03-03-2025,Mar,Shipped,Flipkart,SKU-5359,Kurta,M,2,INR,3772.97,Bengaluru,Karnataka,909323,India,FALSE
3681,OD-2025-05034,CUST-93206,Men,40,11-11-2025,Nov,Delivered,Nykaa,SKU-1330,Ethnic Dress,L,2,INR,4400.97,Mumbai,Maharashtra,909324,India,FALSE
3682,OD-2025-07862,CUST-51703,Men,49,02-09-2025,Sep,Delivered,Nykaa,SKU-2330,Western Dress,M,2,INR,4082.4,Chennai,Tamil Nadu,909325,India,FALSE
3683,OD-2025-03630,CUST-24164,Women,24,12-03-2025,Mar,Delivered,Nykaa,SKU-4623,Saree,XS,1,INR,3252.36,Pune,Maharashtra,909326,India,FALSE
3684,OD-2025-03974,CUST-16939,Men,57,31-05-2025,May,Delivered,Amazon,SKU-8250,Western Dress,XL,4,INR,3128.88,Kolkata,West Bengal,909327,India,FALSE
3685,OD-2025-06816,CUST-56012,Men,53,18-11-2025,Nov,Delivered,Meesho,SKU-1996,Ethnic Dress,XXL,1,INR,3918.42,Ahmedabad,Gujarat,909328,India,TRUE
3686,OD-2025-05418,CUST-30970,Men,51,19-11-2025,Nov,Delivered,Flipkart,SKU-8097,Top,XL,1,INR,3429.26,Kolkata,West Bengal,909329,India,FALSE
